Latitude,Longitude,MAT,MAP,LC_IGBP,FLUXCOM_GPP,FLUXCOM_GPP_filter
31.75,-95.75,19.26,1037.3,9,3.2342,3.2342
31.75,95.75,-0.38,607.28,10,0.79075,0.79075
15.75,-14.75,28.87,408.85,10,0.8246,0.8246
15.75,14.75,28.55,268.51,16,NaN,NaN
-15.75,14.75,22.2,637.65,10,2.9018,2.9018
68.75,-110.75,-13.39,125.82,10,0.32867,0.32867
68.75,110.75,-12.87,269.55,7,0.55729,0.55729
-68.75,110.75,-24.52,415.1,15,NaN,NaN
62.75,-121.75,-4.57,350.63,9,0.86818,0.86818
48.75,6.25,9.54,751.57,10,3.126,3.126
62.75,121.75,-10.04,273.93,9,0.90946,0.90946
-75.75,-137.75,-23.85,465.78,15,NaN,NaN
75.75,137.75,-14.61,144.67,10,0.34554,0.34554
-75.75,137.75,-45.04,120.56,15,NaN,NaN
81.25,-60.75,-22.16,113.04,15,NaN,NaN
-81.25,60.75,-56.63,25.59,15,NaN,NaN
67.25,-138.75,-10.03,265.96,9,0.91525,0.91525
67.25,138.75,-21.31,194.71,7,0.3208,0.3208
-67.25,138.75,-20.75,612.06,15,NaN,NaN
66.25,-158.75,-5.46,307.65,7,0.78087,0.78087
-79.25,28.75,-54.5,46.42,15,NaN,NaN
57.75,40.75,4.07,593.38,12,2.1535,2.1535
71.25,91.75,-12.04,337.16,7,0.39383,0.39383
-71.25,91.75,-37.46,440.51,15,NaN,NaN
58.75,6.75,4.38,1746.9,10,1.2473,1.2473
-25.75,122.25,21.95,239.7,7,0.21532,0.21532
75.25,-82.75,-22.44,220.41,15,NaN,NaN
-75.25,-82.75,-23.5,236.31,15,NaN,NaN
-75.25,82.75,-44.22,82.85,15,NaN,NaN
59.25,91.25,-2.47,530.21,1,2.4001,2.4001
5.75,-7.75,25.97,1958.2,2,6.6533,6.6533
5.75,7.75,27.05,1983.8,14,4.4839,4.4839
-18.25,14.25,22.2,327.52,7,0.71754,0.71754
47.25,-119.75,10.61,182.65,10,1.6364,1.6364
47.25,119.75,-2.54,414.7,12,1.7483,1.7483
51.25,11.25,8.18,509.17,12,2.6604,2.6604
-89.75,-4.75,-49,6.46,15,NaN,NaN
-89.75,4.75,-49.06,6.45,15,NaN,NaN
55.75,-64.25,-5.33,613.9,7,0.66205,0.66205
55.75,64.25,1.8,393.02,9,1.6663,1.6663
53.75,28.25,6.3,622.59,12,2.281,2.281
6.75,-63.25,25.18,2174,10,5.7095,5.7095
-6.75,-63.25,25.85,2282.7,2,6.536,6.536
51.75,-91.75,-0.08,711.83,1,2.0734,2.0734
51.75,91.75,-6.13,423.26,10,1.2635,1.2635
64.25,76.25,-5.3,507,9,0.90693,0.90693
48.25,52.25,8.53,176.31,10,0.45536,0.45536
68.25,-40.75,-23.7,761.87,15,NaN,NaN
58.25,-116.25,-0.89,389.83,12,1.6364,1.6364
-77.25,-107.25,-24.65,427.1,15,NaN,NaN
-77.25,107.25,-54.58,52.86,15,NaN,NaN
58.25,116.25,-6.94,330.82,8,1.0477,1.0477
12.75,107.75,24.8,1624.2,4,5.0164,5.0164
57.25,57.25,1.34,556.87,5,1.9377,1.9377
17.25,19.25,29.1,48.32,16,NaN,NaN
-17.25,19.25,22.48,572.79,10,2.5128,2.5128
52.75,-99.25,0.78,481.28,8,2.0987,2.0987
52.75,99.25,-5.31,329.85,10,0.66535,0.66535
59.25,-69.75,-2.01,495.16,7,0.34515,0.34515
59.25,69.75,-0.59,489.51,5,2.2038,2.2038
68.25,113.75,-13.57,292.13,7,0.66139,0.66139
-68.25,113.75,-21.34,454.03,15,NaN,NaN
35.75,-108.75,11.1,266.86,7,0.62788,0.62788
35.75,108.75,8.83,602.29,4,3.065,3.065
-2.25,-44.75,26.41,2050.1,11,6.2548,6.2548
2.25,44.75,27.65,528.47,10,1.7061,1.7061
61.25,89.25,-3.38,548.84,5,1.9934,1.9934
-23.75,-50.75,18.52,1531,9,5.3406,5.3406
23.75,50.75,26.56,63.44,16,NaN,NaN
41.75,-97.25,9.39,676.08,12,2.0479,2.0479
41.75,97.25,4.97,75.19,16,NaN,NaN
5.75,-2.75,25.77,1619.4,9,6.2506,6.2506
52.75,-0.25,9.68,596.1,12,2.7071,2.7071
52.75,0.25,9.79,600.88,12,2.7291,2.7291
26.75,-102.25,17.62,237.54,10,0.70849,0.70849
54.25,53.75,2.95,441.44,5,1.8213,1.8213
26.75,102.25,17.74,986.13,9,3.5809,3.5809
32.25,-80.75,19.15,1243.9,8,4.2867,4.2867
32.25,80.75,2.48,125.07,16,NaN,NaN
-88.75,-123.75,-48.72,11.31,15,NaN,NaN
52.25,49.25,4.98,526.08,12,0.9967,0.9967
-88.75,123.75,-49.84,10.76,15,NaN,NaN
69.75,18.75,-0.07,983.13,17,0.87237,NaN
37.25,-112.75,12.23,385.36,10,1.0921,1.0921
37.25,112.75,7.4,521.19,10,1.9426,1.9426
29.25,87.75,5.53,696.73,10,0.51911,0.51911
-1.25,34.25,22.63,1308.6,10,3.746,3.746
80.75,-43.25,-26.39,133.21,15,NaN,NaN
-80.75,43.25,-56.77,29.65,15,NaN,NaN
57.25,160.25,-7.37,525.4,10,0.82513,0.82513
61.75,-109.25,-6.75,268.01,9,0.88137,0.88137
26.25,37.75,19.84,29.2,16,NaN,NaN
61.75,109.25,-7.26,338.3,9,1.3747,1.3747
30.75,-86.75,19.63,1408.3,8,3.906,3.906
30.75,86.75,-3.64,1438.6,10,0.4613,0.4613
63.75,-144.75,-2.71,277.66,8,1.4808,1.4808
63.75,144.75,-20.03,225.82,7,0.44919,0.44919
-80.75,150.75,-31.48,209.82,15,NaN,NaN
-20.75,-68.25,2.71,86.53,7,0.44825,0.44825
63.75,-43.75,-16.48,1439.9,15,NaN,NaN
63.75,43.75,-0.15,559.3,1,1.9379,1.9379
26.25,47.75,26.67,81.13,16,NaN,NaN
-89.25,-172.75,-49.44,10.5,15,NaN,NaN
-89.25,172.75,-49.84,10.49,15,NaN,NaN
4.25,19.25,24.24,1541.7,9,5.2948,5.2948
-4.25,19.25,24.32,1490.1,2,6.1987,6.1987
68.25,102.25,-12.61,260.28,7,0.66457,0.66457
-68.25,102.25,-25.22,498.14,15,NaN,NaN
17.75,-7.25,30.16,109.99,16,NaN,NaN
17.75,7.25,29.48,144.71,16,NaN,NaN
-16.75,-39.75,24.45,1150.9,9,4.6085,4.6085
11.25,29.75,28.42,668.18,10,1.9812,1.9812
-11.25,29.75,21.33,1455.6,17,3.6325,NaN
59.25,24.25,5.51,693.12,8,2.3725,2.3725
50.25,-120.25,3.75,397.57,10,1.4903,1.4903
-85.75,-47.25,-38.54,65.99,15,NaN,NaN
-10.75,-38.75,23.02,698.24,10,2.4091,2.4091
50.25,120.25,-2.04,384.54,10,1.4858,1.4858
10.75,38.75,18.25,1017.3,10,2.5076,2.5076
-10.75,38.75,26.43,903.1,10,3.0723,3.0723
-85.75,47.25,-51.88,13.83,15,NaN,NaN
-73.75,58.75,-32.82,371.94,15,NaN,NaN
44.25,-118.75,4.82,347.03,8,1.7533,1.7533
48.25,-86.25,2.56,786.39,17,2.9697,NaN
48.25,86.25,2.41,245.19,10,1.1491,1.1491
30.25,118.25,14.96,2205.2,8,4.4323,4.4323
-30.25,118.25,18.51,304.49,6,0.84377,0.84377
9.75,118.75,27.5,1409.3,17,7.4311,NaN
54.75,-119.25,1.34,559.16,5,2.3849,2.3849
54.75,119.25,-5.9,401.8,8,1.6328,1.6328
-81.75,-129.25,-23.59,76.6,15,NaN,NaN
-81.75,129.25,-46.72,58.63,15,NaN,NaN
6.25,21.25,24.88,1380.1,9,4.9491,4.9491
-6.25,21.25,24.66,1359.6,2,6.6708,6.6708
17.25,24.75,27.87,171.3,16,NaN,NaN
-17.25,24.75,22.31,643.02,9,3.0697,3.0697
60.25,-127.25,-5.35,460.98,8,1.7235,1.7235
67.25,-160.25,-9.94,312.8,7,0.83427,0.83427
67.25,160.25,-13.72,207.93,7,0.62916,0.62916
17.75,-100.75,19.75,928.82,8,4.9983,4.9983
17.75,100.75,26.47,1281.1,8,5.9073,5.9073
24.25,72.25,26.77,609.83,12,2.3132,2.3132
-85.25,-37.25,-37.79,96.63,15,NaN,NaN
41.25,73.25,7.99,620.46,9,2.0184,2.0184
1.75,-56.75,26.96,1978.6,2,6.7502,6.7502
-1.75,-56.75,27.42,2366.7,2,6.5123,6.5123
-28.75,-52.75,17.5,1675.7,12,3.9388,3.9388
28.75,52.75,12.79,215.46,7,0.78818,0.78818
48.75,-108.75,3.83,335.79,10,0.7985,0.7985
48.75,108.75,-7.11,344.41,8,1.4927,1.4927
63.75,-68.75,-8.96,400.86,10,0.20145,0.20145
63.75,68.75,-3.88,519.55,9,1.5502,1.5502
53.75,44.25,4.36,518.81,12,1.8181,1.8181
40.75,-119.75,7.15,220.35,10,0.45716,0.45716
40.75,119.75,9.04,727.6,12,2.0223,2.0223
44.25,-99.75,8.04,486.18,10,1.2711,1.2711
44.25,99.75,3.67,159.3,16,NaN,NaN
-71.75,-62.75,-21.28,524.17,15,NaN,NaN
60.25,127.25,-10.38,331.93,3,1.2145,1.2145
49.25,-2.25,11.19,831.24,17,3.4621,NaN
49.25,2.25,10.21,641.07,12,3.0063,3.0063
-86.75,-44.75,-43.21,35.87,15,NaN,NaN
27.25,32.75,22.05,9.48,16,NaN,NaN
-27.25,32.75,22.99,512.08,9,3.4212,3.4212
-86.75,44.75,-50.87,11.54,15,NaN,NaN
23.25,77.75,25.62,1173,12,2.3709,2.3709
39.25,-116.25,5.85,188.7,10,0.78604,0.78604
39.25,116.25,13.01,506.73,12,1.9635,1.9635
71.25,-36.75,-28.73,508.18,15,NaN,NaN
-71.25,36.75,-27.76,629.15,15,NaN,NaN
82.75,-35.25,-19.01,141.61,15,NaN,NaN
-82.75,-35.25,-29.96,225.59,15,NaN,NaN
-82.75,35.25,-52.31,25.31,15,NaN,NaN
-23.75,124.25,25.64,265.03,7,0.16907,0.16907
-16.25,-65.75,28.49,3418.4,2,6.9194,6.9194
62.75,33.75,1.58,650.35,5,2.1257,2.1257
26.25,18.75,23.15,13.84,16,NaN,NaN
-26.25,18.75,21.6,193.37,7,0.38106,0.38106
71.75,95.25,-12.71,306.69,7,0.41272,0.41272
-30.25,-60.25,19.6,1075.6,10,2.6476,2.6476
30.25,60.25,17.4,70.82,16,NaN,NaN
62.75,171.25,-10.49,371.16,7,0.46346,0.46346
47.75,-80.25,1.83,777.97,5,2.554,2.554
47.75,80.25,2.95,299.44,10,0.79758,0.79758
26.25,115.75,18.92,1640.8,9,4.2707,4.2707
-26.25,115.75,21.85,202.63,7,0.039207,0.039207
36.75,-119.75,17.58,295.02,13,1.8404,NaN
36.75,119.75,14.05,594.55,12,2.0921,2.0921
69.25,116.75,-13.16,252.53,7,0.57679,0.57679
-69.25,116.75,-27.73,491.75,15,NaN,NaN
-74.25,-87.25,-24.96,347.94,15,NaN,NaN
25.25,27.25,21.73,6.74,16,NaN,NaN
-25.25,27.25,19.81,636.53,10,1.7641,1.7641
74.25,87.25,-13.47,222.26,7,0.407,0.407
-89.75,78.25,-49.33,6.62,15,NaN,NaN
-83.25,-86.25,-29.44,88.27,15,NaN,NaN
-15.25,-56.75,23.76,1349.2,9,4.1568,4.1568
-83.25,86.25,-54.09,19.64,15,NaN,NaN
70.75,138.75,-14.16,195.71,7,0.52795,0.52795
-70.75,138.75,-37.76,591.86,15,NaN,NaN
-71.75,62.75,-25.61,376.17,15,NaN,NaN
-12.25,-42.75,25.46,728.79,9,3.2131,3.2131
12.25,42.75,26.15,181.27,16,NaN,NaN
29.25,84.25,-2.87,744.26,16,0.33205,NaN
71.25,-88.25,-13.05,184,10,NaN,NaN
71.25,88.25,-11.51,347.19,7,0.37103,0.37103
-71.25,88.25,-33.17,359.87,15,NaN,NaN
-88.75,-149.25,-49.35,13.69,15,NaN,NaN
-88.75,149.25,-50.12,13.23,15,NaN,NaN
-16.25,-62.75,24.17,1044,2,6.0192,6.0192
38.25,-88.75,12.94,1048.9,12,2.6482,2.6482
38.25,88.75,-5.89,26.69,16,NaN,NaN
1.75,11.75,23.48,1746.3,2,6.2194,6.2194
-1.75,11.75,22.27,2015.4,2,5.8038,5.8038
0.25,-50.75,27.28,2374.9,11,5.6363,5.6363
49.75,4.25,9.07,924.65,9,3.3299,3.3299
80.25,-43.25,-29.62,131.23,15,NaN,NaN
-80.25,43.25,-57.42,31.82,15,NaN,NaN
-85.25,-133.25,-27.53,51.13,15,NaN,NaN
-85.25,133.25,-47.67,46.88,15,NaN,NaN
48.25,-92.25,3.71,701.19,5,2.8273,2.8273
-71.75,95.25,-40.22,460.68,15,NaN,NaN
-76.75,-3.25,-32.62,391.84,15,NaN,NaN
-76.75,3.25,-31.19,352.1,15,NaN,NaN
9.75,-5.25,27.48,1220.5,10,3.0063,3.0063
9.75,5.25,27.02,1141.4,9,3.0449,3.0449
71.25,-34.75,-27.39,458.49,15,NaN,NaN
72.75,98.75,-13.5,277.21,7,0.32433,0.32433
-72.75,98.75,-43.87,269.29,15,NaN,NaN
64.75,-114.75,-7.78,261.57,7,0.5107,0.5107
-84.75,-96.75,-34.88,35.47,15,NaN,NaN
-84.75,96.75,-52.18,19.84,15,NaN,NaN
64.75,114.75,-10.73,294.95,9,0.92411,0.92411
40.25,39.25,7.42,471.18,10,1.3944,1.3944
-76.25,-133.75,-28.57,448.19,15,NaN,NaN
-76.25,133.75,-47.44,65.99,15,NaN,NaN
21.75,-100.75,18.21,382.96,7,1.1127,1.1127
21.75,100.75,20.88,1358.9,8,5.8089,5.8089
42.75,-109.25,-2.77,328.19,10,0.88271,0.88271
42.75,109.25,5.47,187.33,16,0.24116,NaN
59.25,80.25,-1.12,468.66,5,1.9391,1.9391
55.75,-64.75,-5.2,603.82,7,0.67121,0.67121
3.75,26.75,24.58,1851.4,9,6.2872,6.2872
-3.75,26.75,23.1,1514.2,2,7.0121,7.0121
32.25,-85.25,17.97,1252.4,8,3.9119,3.9119
32.25,85.25,-0.43,277.07,16,0.3071,NaN
63.75,-50.25,-5.14,634.39,10,0.27395,0.27395
63.75,50.25,-0.44,597.65,1,1.7068,1.7068
69.75,79.25,-10.39,357.43,7,0.45999,0.45999
-69.75,79.25,-19.79,153.44,15,NaN,NaN
26.75,25.25,22.13,8.08,16,NaN,NaN
-26.75,25.25,17.49,477.66,10,0.65169,0.65169
-84.25,-109.75,-31.13,39.64,15,NaN,NaN
4.25,25.75,24.53,1617.4,2,6.188,6.188
-4.25,25.75,25.23,1359.7,2,6.5279,6.5279
-84.25,109.75,-51.52,27.45,15,NaN,NaN
31.75,-91.75,18.84,1484,8,3.3717,3.3717
31.75,91.75,-2.17,444.27,10,0.86321,0.86321
-78.75,-124.75,-27.52,139.12,15,NaN,NaN
-78.75,124.75,-49.72,36.91,15,NaN,NaN
51.75,-115.75,-4.35,618.54,10,0.95131,0.95131
53.75,13.75,8.77,552.53,12,2.9415,2.9415
51.75,115.75,-1.23,309.72,10,1.3836,1.3836
32.75,-100.75,16.75,561.32,10,0.7407,0.7407
32.75,100.75,2.63,716.2,10,1.3173,1.3173
-21.25,-54.25,24.44,1401.1,10,3.1579,3.1579
21.25,54.25,28.71,80.24,16,NaN,NaN
45.25,-66.75,5.15,1267.6,5,3.2083,3.2083
62.25,-44.25,-12.52,988.48,15,NaN,NaN
-6.25,-38.75,27.38,734.34,10,2.7159,2.7159
6.25,38.75,14.91,2212.9,9,4.7085,4.7085
-6.25,38.75,26.23,1172.3,9,3.9682,3.9682
62.25,44.25,1.42,574.45,5,2.1728,2.1728
45.25,66.75,9.84,103.21,10,0.50374,0.50374
10.75,26.75,28.08,461.91,12,1.9449,1.9449
-10.75,26.75,21.86,1156.8,9,4.0307,4.0307
70.75,-115.75,-13.21,153.15,10,0.33403,0.33403
70.75,115.75,-14.01,208.75,7,0.5618,0.5618
-70.75,115.75,-35.68,453.13,15,NaN,NaN
69.75,172.25,-13.85,177.59,7,0.30123,0.30123
62.25,-101.75,-8.67,287.62,17,0.38912,NaN
19.25,76.25,26.81,863.16,12,2.574,2.574
62.25,101.75,-7.7,388.78,8,1.3634,1.3634
51.75,138.25,-4.11,534.99,8,2.0971,2.0971
48.25,92.25,1.91,122.91,10,1.1367,1.1367
39.25,-84.75,12.12,1086.4,9,2.9274,2.9274
39.25,84.75,11.79,27.85,16,NaN,NaN
26.25,45.75,24.59,134.87,16,NaN,NaN
66.25,158.75,-13.3,258.31,7,0.68125,0.68125
-29.75,133.75,19.68,154.25,7,0.13676,0.13676
53.25,-72.25,-4.54,775.5,9,0.937,0.937
53.25,72.25,2.1,334.06,10,0.72481,0.72481
28.75,116.75,18.93,1576.4,12,3.6024,3.6024
-28.75,116.75,20.42,267.57,6,0.31994,0.31994
-16.25,-72.25,18.39,39.04,16,0.67377,NaN
47.25,13.25,4.99,1173.6,8,2.4032,2.4032
49.75,-123.75,7.51,1546,1,3.1787,3.1787
49.75,123.75,-1.26,496.05,9,1.8401,1.8401
64.25,-90.75,-11.33,272.34,10,0.22817,0.22817
64.25,90.75,-9.51,521.1,8,1.1003,1.1003
36.75,45.25,11.7,594.62,12,1.4241,1.4241
65.75,-96.25,-12.65,239.23,10,0.18712,0.18712
65.75,96.25,-11.23,429.22,7,0.69108,0.69108
29.75,14.75,20.73,59.98,16,NaN,NaN
66.25,-62.25,-8.38,516.64,10,0.22042,0.22042
72.75,-53.75,-12.3,234.35,15,0.20837,NaN
72.75,53.75,-7.25,349.06,16,0.29282,NaN
-72.75,53.75,-36.49,607.29,15,NaN,NaN
62.25,70.25,-2.25,532.83,11,1.4058,1.4058
-16.25,125.25,25.36,1091.5,10,1.8279,1.8279
-75.75,-77.75,-22.53,286.8,15,NaN,NaN
-75.75,77.75,-40.89,63.39,15,NaN,NaN
-82.75,-6.75,-36.07,161.89,15,NaN,NaN
-82.75,6.75,-43.62,73.87,15,NaN,NaN
-87.75,-143.25,-46.62,23.33,15,NaN,NaN
-87.75,143.25,-49.96,21.15,15,NaN,NaN
58.75,-159.25,1.3,749.04,7,1.0373,1.0373
-84.25,-110.75,-30.86,39.79,15,NaN,NaN
-84.25,110.75,-51.56,28.15,15,NaN,NaN
-3.75,104.75,26.94,2469.3,9,5.3659,5.3659
51.75,-65.75,-4.07,777.11,8,1.1327,1.1327
51.75,65.75,2.39,239.83,10,0.79512,0.79512
81.25,-27.75,-20.18,148.9,15,NaN,NaN
-81.25,-27.75,-25.65,295.88,15,NaN,NaN
-81.25,27.75,-52.85,33.26,15,NaN,NaN
25.25,44.75,24.45,137.3,16,NaN,NaN
80.25,-90.75,-22.04,80.58,10,NaN,NaN
-80.25,-90.75,-30.14,181.55,15,NaN,NaN
-80.25,90.75,-54.27,24.11,15,NaN,NaN
-70.75,131.25,-39.76,597.87,15,NaN,NaN
17.25,38.25,21.72,243.12,16,0.70076,NaN
62.25,37.75,1.87,661.64,1,2.2182,2.2182
16.25,-91.25,23.79,4212.1,2,6.7784,6.7784
26.75,31.75,21.22,8.94,16,4.1288,NaN
-26.75,31.75,22.56,624.74,10,3.1711,3.1711
46.25,27.25,8.95,338.68,12,2.3304,2.3304
29.25,-3.25,22.88,43.35,16,NaN,NaN
29.25,3.25,22.68,38.36,16,0.20268,NaN
38.25,108.25,8.14,344.77,10,0.58816,0.58816
11.25,25.25,28.4,541.71,10,1.2469,1.2469
-11.25,25.25,19.4,1342.2,8,4.4807,4.4807
56.25,43.75,4.36,615.45,9,1.9536,1.9536
-21.75,124.75,26.57,334.07,7,0.22998,0.22998
4.25,35.25,28.93,379.14,7,0.82143,0.82143
-4.25,35.25,18.43,810.5,10,2.6171,2.6171
58.75,55.75,1.37,561.18,5,2.4492,2.4492
5.25,-65.25,15.76,2860.4,2,6.7476,6.7476
-5.25,-65.25,26.57,2701.9,2,6.6142,6.6142
-17.75,-44.25,19.98,1042.1,10,2.9438,2.9438
17.75,44.25,24.35,177.88,16,NaN,NaN
-17.75,44.25,25.83,1061.8,10,3.0815,3.0815
-4.75,139.75,17.89,2744,2,5.9496,5.9496
52.75,-64.75,-3.67,825.74,9,1.0679,1.0679
29.25,28.25,22.82,19.79,16,NaN,NaN
-29.25,28.25,8.51,708.48,10,1.7662,1.7662
52.75,64.75,3.17,285.78,10,0.82919,0.82919
67.75,18.25,-1.58,477.64,10,0.37925,0.37925
61.25,169.75,-5.42,473.66,7,0.57821,0.57821
-78.25,-138.25,-26.34,315.93,15,NaN,NaN
-78.25,138.25,-40,107.03,15,NaN,NaN
50.75,-98.75,2.06,483.39,9,1.7398,1.7398
50.75,98.75,-10.82,258.98,10,0.58483,0.58483
-34.75,148.75,13.74,695.39,12,2.0399,2.0399
57.25,-127.75,-2.06,525.94,10,0.73811,0.73811
26.75,-4.25,21.87,36.79,16,NaN,NaN
26.75,4.25,25.24,15.28,16,NaN,NaN
57.25,127.75,-12.37,532.7,9,0.8111,0.8111
-86.75,-112.25,-42.94,21.38,15,NaN,NaN
51.25,16.25,9.2,493.7,12,2.6311,2.6311
66.25,62.25,-5.42,479.34,9,1.0632,1.0632
-72.25,129.75,-46.82,526.02,15,NaN,NaN
-6.25,-77.75,14.85,830.04,9,3.3907,3.3907
62.25,78.25,-3.7,532.65,11,1.4598,1.4598
19.75,94.75,25.51,996.89,10,3.5651,3.5651
-18.75,-60.25,26.4,980.51,8,5.2377,5.2377
18.75,77.25,26.6,889.3,12,2.3574,2.3574
-75.75,-97.75,-21.2,490.7,15,NaN,NaN
75.75,97.75,-15.26,190.37,10,0.24258,0.24258
-75.75,97.75,-52.51,68.57,15,NaN,NaN
-84.75,-132.25,-26.3,56.85,15,NaN,NaN
-84.75,132.25,-46.78,51.09,15,NaN,NaN
-89.25,-92.25,-48.29,8.63,15,NaN,NaN
-89.25,92.25,-49.44,7.82,15,NaN,NaN
-85.25,-130.75,-27.83,45.81,15,NaN,NaN
58.75,81.75,-1.41,449.7,9,1.9575,1.9575
-85.25,130.75,-48.2,43.33,15,NaN,NaN
23.75,113.25,21.88,2024.8,9,4.6672,4.6672
2.25,-70.75,25.54,3104.2,2,6.5199,6.5199
-2.25,-70.75,26.01,3262.8,2,6.7125,6.7125
-25.25,44.75,24.16,470.86,10,2.2958,2.2958
2.25,-66.75,27.65,3598.1,2,6.7242,6.7242
-2.25,-66.75,25.59,2840.5,2,6.9284,6.9284
-7.75,-65.25,25.78,1732.8,2,6.5574,6.5574
26.25,75.75,26.22,621.69,12,1.653,1.653
28.25,44.25,24.05,176.58,16,NaN,NaN
50.25,136.25,-3.1,523.85,8,1.8694,1.8694
62.75,-107.75,-7.73,249.96,10,0.39089,0.39089
46.75,15.25,9.04,1022.1,5,3.8271,3.8271
62.75,107.75,-8.03,340.19,8,1.2878,1.2878
-87.75,-151.25,-47.22,25.24,15,NaN,NaN
-87.75,151.25,-49.92,23.34,15,NaN,NaN
3.25,21.25,25.08,1557.6,2,6.8973,6.8973
-3.25,21.25,24.57,1553.3,2,6.7542,6.7542
51.75,-125.25,-3.81,428.97,10,1.2445,1.2445
-16.25,-53.75,22.78,1733.2,9,3.2051,3.2051
51.75,125.25,-2.55,463.42,8,1.9824,1.9824
67.75,17.75,-1.58,502.04,10,0.39657,0.39657
-17.75,125.75,27.26,648.53,10,0.70658,0.70658
-87.25,-67.25,-44.93,19.23,15,NaN,NaN
-87.25,67.25,-50.8,11.3,15,NaN,NaN
-86.75,112.25,-50.51,18.56,15,NaN,NaN
-80.75,-3.25,-34.63,234,15,NaN,NaN
-80.75,3.25,-41.51,134.98,15,NaN,NaN
-83.25,-23.25,-32.6,191.76,15,NaN,NaN
-83.25,23.25,-49.26,30.09,15,NaN,NaN
30.25,26.25,19.71,86.78,16,NaN,NaN
-30.25,26.25,15.02,460.39,7,0.74896,0.74896
78.75,-47.75,-31.97,109.28,15,NaN,NaN
-78.75,-47.75,-23.31,224.66,15,NaN,NaN
-74.25,87.25,-44.11,127.24,15,NaN,NaN
29.75,120.75,15.96,1395.4,9,4.2737,4.2737
-29.75,120.75,19.6,266.24,6,0.48168,0.48168
-77.75,-3.75,-32.81,361.05,15,NaN,NaN
-77.75,3.75,-34.65,279.61,15,NaN,NaN
73.75,-116.75,-16.8,160.38,10,NaN,NaN
-77.25,-1.75,-32.92,371.05,15,NaN,NaN
-77.25,1.75,-32.33,340.13,15,NaN,NaN
-73.75,116.75,-49.71,164.26,15,NaN,NaN
-39.75,176.25,10.62,1104.3,2,4.4335,4.4335
31.75,-88.25,17.76,1470,8,4.6469,4.6469
44.75,-86.75,7.1,745.08,17,NaN,NaN
68.75,-134.75,-9.04,218.88,17,1.2857,NaN
68.75,134.75,-13.94,198.83,7,0.884,0.884
-68.75,134.75,-32.84,611.5,15,NaN,NaN
27.75,117.75,10.2,1991,2,4.7718,4.7718
-27.75,117.75,21.54,244.17,7,0.2399,0.2399
-83.75,-13.75,-37.17,138.69,15,NaN,NaN
-83.75,13.75,-46.33,39.78,15,NaN,NaN
58.75,-64.75,-5.35,609.15,10,0.30747,0.30747
58.75,64.75,0.17,480.02,5,2.2124,2.2124
0.25,112.25,27.38,2853.5,2,7.289,7.289
-0.25,112.25,26.67,2808.3,2,6.6031,6.6031
-84.75,-48.25,-34.47,104.66,15,NaN,NaN
-84.75,48.25,-53.06,16.77,15,NaN,NaN
4.75,27.25,24.76,1492.4,8,6.1928,6.1928
-4.75,27.25,25.9,1311,8,6.0543,6.0543
-84.75,-90.75,-36.06,37.83,15,NaN,NaN
-84.75,90.75,-52.46,17.76,15,NaN,NaN
77.75,-112.75,-17.94,119.32,10,0.24051,0.24051
-77.75,-112.75,-26.22,303.92,15,NaN,NaN
-77.75,112.75,-53.85,37.85,15,NaN,NaN
15.25,-16.25,26.69,368.44,10,0.95078,0.95078
44.75,86.75,7.96,216.51,10,0.89246,0.89246
31.75,88.25,0.23,355.89,10,0.40456,0.40456
-30.75,-65.25,19.76,601.99,7,1.8291,1.8291
30.75,65.25,19.42,187.45,16,NaN,NaN
45.75,38.25,11.29,586.21,10,2.735,2.735
50.25,-108.75,4.28,388.44,10,1.0002,1.0002
50.25,108.75,-3.16,339.85,8,2.1604,2.1604
-3.75,-39.25,26.32,851.71,9,3.0001,3.0001
3.75,39.25,21.83,616.66,10,1.0777,1.0777
-3.75,39.25,25.07,983.19,10,1.478,1.478
49.25,31.25,7.66,549.97,12,2.1031,2.1031
-9.75,-58.25,26.36,2065.3,2,6.4622,6.4622
61.75,-99.75,-8.53,315.4,7,0.41513,0.41513
61.75,99.75,-6.54,403.29,8,1.4082,1.4082
8.25,-4.75,26.13,1051,9,4.1721,4.1721
8.25,4.75,26.23,1220.1,9,3.9804,3.9804
45.75,47.25,10.57,169.03,10,0.83505,0.83505
77.75,-93.75,-17.49,121.42,17,NaN,NaN
-77.75,-93.75,-26.87,299.52,15,NaN,NaN
63.25,58.75,-3.57,566.09,1,1.4008,1.4008
57.75,78.25,-0.56,504.55,5,2.16,2.16
55.75,64.75,1.3,376.55,5,1.9152,1.9152
-86.75,-38.75,-43.32,37.78,15,NaN,NaN
-86.75,38.75,-50.39,11.78,15,NaN,NaN
-88.75,-102.25,-48.17,10.18,15,NaN,NaN
20.75,79.25,27.09,1217.6,10,2.2967,2.2967
-88.75,102.25,-49.92,9.3,15,NaN,NaN
-22.75,-51.25,23.01,1424,12,4.0223,4.0223
22.75,51.25,26.89,61.8,16,NaN,NaN
2.25,32.25,23.8,1357.6,9,5.8706,5.8706
-2.25,32.25,22.53,1135.8,17,4.383,NaN
21.75,33.25,26.91,8.46,16,NaN,NaN
-21.75,33.25,24.48,558.65,9,2.5187,2.5187
-87.25,-150.25,-42.96,34.13,15,NaN,NaN
-87.25,150.25,-49.32,29.83,15,NaN,NaN
-9.25,124.25,25.35,1079.5,17,4.6938,NaN
