"year","model","experiment","ensemble","GPP","Rs"
1911,"CESM2-WACCM","historical","r3i1p1f1",97.7186663767123,26.7122290941826
1912,"CESM2-WACCM","historical","r3i1p1f1",97.5309501440137,26.7482064016757
1913,"CESM2-WACCM","historical","r3i1p1f1",99.1337967302978,27.1293783439724
1914,"CESM2-WACCM","historical","r3i1p1f1",98.7406587111363,27.2113693829276
1915,"CESM2-WACCM","historical","r3i1p1f1",100.064111313816,27.6053661955202
1916,"CESM2-WACCM","historical","r3i1p1f1",100.731168444753,27.5347769527938
1917,"CESM2-WACCM","historical","r3i1p1f1",99.2110816167347,27.0491129985195
1918,"CESM2-WACCM","historical","r3i1p1f1",99.4540502944263,27.1934414810999
1919,"CESM2-WACCM","historical","r3i1p1f1",98.8968828671468,27.3805223790116
1920,"CESM2-WACCM","historical","r3i1p1f1",98.6909083800093,27.2516473440265
1921,"CESM2-WACCM","historical","r3i1p1f1",99.702406325059,27.5518997907697
1922,"CESM2-WACCM","historical","r3i1p1f1",101.54938562694,27.9375764415161
1923,"CESM2-WACCM","historical","r3i1p1f1",99.807076297441,27.6710444621597
1924,"CESM2-WACCM","historical","r3i1p1f1",101.035851553734,27.7534640282243
1925,"CESM2-WACCM","historical","r3i1p1f1",101.841494405886,27.8880219492301
1926,"CESM2-WACCM","historical","r3i1p1f1",100.5415435054,27.3670650161164
1927,"CESM2-WACCM","historical","r3i1p1f1",99.3064033898019,27.3285916452244
1928,"CESM2-WACCM","historical","r3i1p1f1",99.4085459542569,27.3224915960713
1929,"CESM2-WACCM","historical","r3i1p1f1",101.063486255469,27.7049187279901
1930,"CESM2-WACCM","historical","r3i1p1f1",99.7631506298563,27.1496786915294
1931,"CESM2-WACCM","historical","r3i1p1f1",98.7457286822058,26.911806415986
1932,"CESM2-WACCM","historical","r3i1p1f1",97.5269174692221,26.7022753144255
1933,"CESM2-WACCM","historical","r3i1p1f1",99.6302765635048,27.4801719420467
1934,"CESM2-WACCM","historical","r3i1p1f1",100.177052782729,27.190899334706
1935,"CESM2-WACCM","historical","r3i1p1f1",100.593142684547,27.7322510445187
1936,"CESM2-WACCM","historical","r3i1p1f1",101.759959945974,27.6405294896876
1937,"CESM2-WACCM","historical","r3i1p1f1",100.823572493487,27.4029207910367
1938,"CESM2-WACCM","historical","r3i1p1f1",99.4001868057364,27.2053727878238
1939,"CESM2-WACCM","historical","r3i1p1f1",101.019676014481,27.906361193318
1941,"CESM2-WACCM","historical","r3i1p1f1",101.125602648415,27.2844112625029
1942,"CESM2-WACCM","historical","r3i1p1f1",103.056055762182,27.8222131174904
1943,"CESM2-WACCM","historical","r3i1p1f1",104.115337537342,28.1152788607207
1944,"CESM2-WACCM","historical","r3i1p1f1",102.591852517019,27.7572111679386
1945,"CESM2-WACCM","historical","r3i1p1f1",103.051596989995,27.8697584457322
1946,"CESM2-WACCM","historical","r3i1p1f1",103.91839417983,28.0961006020876
1947,"CESM2-WACCM","historical","r3i1p1f1",102.58359250163,27.7795737810876
1948,"CESM2-WACCM","historical","r3i1p1f1",100.8839237492,27.4381811478636
1949,"CESM2-WACCM","historical","r3i1p1f1",99.6343575425022,27.2423198718618
1950,"CESM2-WACCM","historical","r3i1p1f1",99.4220642126921,27.3831585957272
1951,"CESM2-WACCM","historical","r3i1p1f1",99.8225611787745,27.1790774887525
1952,"CESM2-WACCM","historical","r3i1p1f1",100.39569073139,27.3740842080706
1953,"CESM2-WACCM","historical","r3i1p1f1",99.6880541250751,26.8641686334814
1954,"CESM2-WACCM","historical","r3i1p1f1",97.9320865698439,27.0180627651993
1955,"CESM2-WACCM","historical","r3i1p1f1",99.8894146360786,26.9497138051361
1956,"CESM2-WACCM","historical","r3i1p1f1",100.713791708138,27.1016708337692
1957,"CESM2-WACCM","historical","r3i1p1f1",98.7836568717894,26.9199842002641
1958,"CESM2-WACCM","historical","r3i1p1f1",100.835297863199,27.1607219233302
1959,"CESM2-WACCM","historical","r3i1p1f1",102.104028805962,27.5324262464009
1960,"CESM2-WACCM","historical","r3i1p1f1",100.528271439435,27.1556330357562
1961,"CESM2-WACCM","historical","r3i1p1f1",101.009463279483,27.2222742748806
1962,"CESM2-WACCM","historical","r3i1p1f1",100.860500032055,27.2624796347432
1963,"CESM2-WACCM","historical","r3i1p1f1",101.36906817666,27.1366916188561
1964,"CESM2-WACCM","historical","r3i1p1f1",102.090677429802,27.0009172463431
1965,"CESM2-WACCM","historical","r3i1p1f1",101.926048201285,27.3202490729366
1966,"CESM2-WACCM","historical","r3i1p1f1",100.649825586473,27.0211264462912
1967,"CESM2-WACCM","historical","r3i1p1f1",101.955669461987,27.538073659816
1968,"CESM2-WACCM","historical","r3i1p1f1",103.016527752065,27.4127392980753
1969,"CESM2-WACCM","historical","r3i1p1f1",101.659173895846,27.526839586597
1970,"CESM2-WACCM","historical","r3i1p1f1",101.618295849386,27.3347692434009
1971,"CESM2-WACCM","historical","r3i1p1f1",103.889449146587,27.7756615525836
1972,"CESM2-WACCM","historical","r3i1p1f1",103.412778939403,27.5301144340236
1973,"CESM2-WACCM","historical","r3i1p1f1",102.607767311504,27.3842107297622
1974,"CESM2-WACCM","historical","r3i1p1f1",100.255703444486,26.9506682193803
1975,"CESM2-WACCM","historical","r3i1p1f1",101.186996111429,27.2994014443132
1976,"CESM2-WACCM","historical","r3i1p1f1",104.264077469498,28.1164365538674
1977,"CESM2-WACCM","historical","r3i1p1f1",103.389578577168,27.7667408247556
1978,"CESM2-WACCM","historical","r3i1p1f1",103.969490909498,28.0098668732927
1979,"CESM2-WACCM","historical","r3i1p1f1",103.10668575515,27.4797418894941
1980,"CESM2-WACCM","historical","r3i1p1f1",106.437099560769,28.2401397831693
1981,"CESM2-WACCM","historical","r3i1p1f1",104.998242469089,27.8602812736573
1982,"CESM2-WACCM","historical","r3i1p1f1",105.790960731799,28.2454438908718
1983,"CESM2-WACCM","historical","r3i1p1f1",105.319874132852,27.9427968496026
1984,"CESM2-WACCM","historical","r3i1p1f1",105.485215114952,28.1465955696654
1985,"CESM2-WACCM","historical","r3i1p1f1",106.130854304459,28.0098286318874
1986,"CESM2-WACCM","historical","r3i1p1f1",106.39957594413,28.3992518905141
1987,"CESM2-WACCM","historical","r3i1p1f1",106.862581348259,27.9994117805872
1988,"CESM2-WACCM","historical","r3i1p1f1",108.254014088128,28.5348425271998
1989,"CESM2-WACCM","historical","r3i1p1f1",108.34203173745,28.8008445557773
1990,"CESM2-WACCM","historical","r3i1p1f1",107.802493429818,28.1484121367577
1991,"CESM2-WACCM","historical","r3i1p1f1",108.968425115905,28.8237653133291
1992,"CESM2-WACCM","historical","r3i1p1f1",108.797136998762,28.790910392902
1993,"CESM2-WACCM","historical","r3i1p1f1",110.513786187215,29.2413616872582
1994,"CESM2-WACCM","historical","r3i1p1f1",109.08413811944,28.7158306155207
1995,"CESM2-WACCM","historical","r3i1p1f1",107.192371387075,28.8048824894586
1996,"CESM2-WACCM","historical","r3i1p1f1",110.292040610996,29.249262378786
1997,"CESM2-WACCM","historical","r3i1p1f1",109.52449761181,29.382423539556
1998,"CESM2-WACCM","historical","r3i1p1f1",112.587877031006,29.9143219721962
1999,"CESM2-WACCM","historical","r3i1p1f1",114.333916669678,29.997184569185
2000,"CESM2-WACCM","historical","r3i1p1f1",112.96109604216,29.8538627944846
2001,"CESM2-WACCM","historical","r3i1p1f1",111.426657159084,29.3794486126977
2002,"CESM2-WACCM","historical","r3i1p1f1",112.888198957122,29.6800266898445
2003,"CESM2-WACCM","historical","r3i1p1f1",113.535453951642,30.1274609752478
2004,"CESM2-WACCM","historical","r3i1p1f1",114.010181761532,30.0871920560502
2005,"CESM2-WACCM","historical","r3i1p1f1",112.126380836045,30.149987807174
2006,"CESM2-WACCM","historical","r3i1p1f1",117.014142001196,31.1466017265129
2007,"CESM2-WACCM","historical","r3i1p1f1",116.736408890235,30.6135404553869
2008,"CESM2-WACCM","historical","r3i1p1f1",115.458099422038,30.5743376511168
2009,"CESM2-WACCM","historical","r3i1p1f1",116.944280357314,30.8899904099119
2010,"CESM2-WACCM","historical","r3i1p1f1",116.621538901219,30.812582646119
2011,"CESM2-WACCM","historical","r3i1p1f1",114.545157649073,30.7366691023826
2012,"CESM2-WACCM","historical","r3i1p1f1",116.698598863127,31.31633687305
